"ID","recall2","impact","impact2","impact_pos_box","impact_neu_box","impact_neg_box","connect1","connect2","connect3","approach1","approach.2","approach3","course_inclusion1","course_inclusion2","course_inclusion3","normalize1","normalize2","normalize3","represent1","represent2","represent3","coursecohesion_sob1","coursecohesion_sob2","coursecohesion_sob3","coursecohesion_mor1","coursecohesion_mor2","coursecohesion_mor3","science_sob1","science_sob2","science_sob3","science_mor1","science_mor2","science_mor3","competence1","competence2","competence3","appropriate","appropriate_box","notappropriate_box","gender","race","religion","lgbtq","connect_mean","approach_mean","course_inclusion_mean","normalize_mean","represent_mean","course_belonging_mean","course_morale_mean","sci_belonging_mean","sci_morale_mean","competence_mean","gender3","race4","religion4","lgbtq2","anxdep","lgbtq_accept_uni2","manner","appropriate2","instructor"
"whiskey_56",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor","","Man","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_57",1,"very positive","positive","It helped to create an inclusive classroom environment,It increased the representation of LGBTQ+ individuals in science","","",3,4,3,4,4,5,5,5,5,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are","","Woman","An identity not listed, please describe","Not religious","No",3.33333333333333,4.33333333333333,5,3,3,4,3.33333333333333,3,3.33333333333333,3,"not_man","other","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_58",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It normalizes LGBTQ+ identities,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Man","White or European American","Christian - Protestant","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","white","christian","no",NA,"high","brief","appropriate","whiskey"
"whiskey_59",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Not religious","No",3,3.66666666666667,5,3,3,3,3,3,3,3,"not_man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_60",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","White or European American","Agnostic","Yes",3.33333333333333,3.33333333333333,3.33333333333333,3,3.33333333333333,3,3,3.33333333333333,3,3.33333333333333,"man","white","nonreligious","yes","1","high","brief","appropriate","whiskey"
"whiskey_61",1,"moderately positive","positive","It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities","","",3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Non-denominational","No",3,3.33333333333333,4,3,3,3,3,3,3,3,"not_man","white","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_62",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity","","Woman","White or European American","Jewish","No",3,3.33333333333333,3,3.33333333333333,3,3,3,3,3,3,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_63",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Non-denominational","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","yes","1","high","brief","appropriate","whiskey"
"whiskey_64",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Black or African American","Christian - Non-denominational","No",3.33333333333333,3,4,3,3,3,3,3,3,3,"not_man","peer","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_65",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","Asian or Asian American","Agnostic","Yes",4,4,4,4,3.66666666666667,4,4,3.33333333333333,3,5,"not_man","asian","nonreligious","yes","0","high","brief","appropriate","whiskey"
"whiskey_66",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",4,3,4,3,3,4,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Jewish","Yes",3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3,3,3,3,"not_man","white","otherreligion","yes",NA,"high","brief","appropriate","whiskey"
"whiskey_67",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","1","high","brief","appropriate","whiskey"
"whiskey_68",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","1","high","brief","appropriate","whiskey"
"whiskey_69",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Protestant","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_70",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Atheist","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_71",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,"Agree","It helps students get to know their instructor,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","White or European American","Christian - Catholic","No",3,3,3,3,3,3,3,3,3,3.33333333333333,"not_man","white","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_72",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Muslim","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","asian","muslim","no","0","high","brief","appropriate","whiskey"
"whiskey_73",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,4,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Multiracial","Not religious","No",3.33333333333333,3,4,3.33333333333333,3,3,3,3,3,3,"man","other","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_74",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_75",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_76",1,"moderately positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",4,4,4,4,3,4,5,4,5,5,5,5,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Multiracial","Agnostic","Yes",4,3.66666666666667,4.66666666666667,5,4,4,3,3.33333333333333,3,3,"not_man","other","nonreligious","yes","1","high","brief","appropriate","whiskey"
"whiskey_77",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","White or European American","Jewish","No",3,3,3.33333333333333,3,3,3,3,3,3,3,"man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_78",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Disagree","","It is not relevant to course material,It would make students uncomfortable,It promotes certain beliefs or morals,It does not matter whether instructors reveal LGBTQ+ identities,It would feel forced","Woman","White or European American","Jewish","No",3,3,3,3,3,3,3,3,3,3,"not_man","white","otherreligion","no","0","high","brief","inappropriate","whiskey"
"whiskey_79",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_80",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Hindu","No",3,3,3,4,4,3,3,3,3,3,"not_man","asian","otherreligion","no","1","high","brief","appropriate","whiskey"
"whiskey_81",1,"none","neutral","","It did not change the instructor’s teaching ability","",3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",3,3,3,3,3.33333333333333,3,3,3,3,NA,"not_man","white","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_82",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","Asian or Asian American","Hindu","No",3,3,3,3,3,3,3,3,3,3,"not_man","asian","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_83",1,"moderately positive","positive","It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Woman","White or European American","Not religious","No",3,3,4,3,4,3,3,3,3.33333333333333,5,"not_man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_84",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Hispanic, Latina/o/x, or Spanish origin","Not religious","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","peer","nonreligious","no","1","high","brief","appropriate","whiskey"
"whiskey_85",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Man","Black or African American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man","peer","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_86",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Agnostic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","nonreligious","no","0","high","brief","appropriate","whiskey"
"whiskey_87",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities","","",5,5,3,5,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","Yes",4.33333333333333,4.66666666666667,5,4.33333333333333,5,5,4.33333333333333,5,4.33333333333333,3,"not_man","white","christian","yes","1","high","brief","appropriate","whiskey"
"whiskey_88",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_89",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat disagree","","It is not relevant to course material,It would feel forced","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","1","high","brief","inappropriate","whiskey"
"whiskey_90",1,"none","neutral","","It did not change the instructor’s teaching ability,The instructor coming out did not affect you because of your familiarity with the LGBTQ+ community","",3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It helps to build community and trust in the classroom","","Woman","White or European American","Jewish","No",3,3.33333333333333,4,3,3,3,3,3,3,3,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_91",1,"very positive","positive","It made the instructor more relatable,It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment,It helped to normalize LGBTQ+ identities,It increased the representation of LGBTQ+ individuals in science","","",5,5,5,5,5,5,5,5,5,3,5,3,3,3,3,5,4,4,4,3,5,3,3,3,3,3,3,5,5,5,"Strongly agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,It does not impact teaching or learning","","Man","White or European American","Christian - Protestant","No",5,5,5,3.66666666666667,3,4.33333333333333,4,3,3,5,"man","white","christian","no","0","high","brief","appropriate","whiskey"
"whiskey_92",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Agnostic","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","nonreligious","yes","1","high","brief","appropriate","whiskey"
"whiskey_93",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It helps students get to know their instructor","","Woman","Hispanic, Latina/o/x, or Spanish origin","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","peer","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_94",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Jewish","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","otherreligion","no","0","high","brief","appropriate","whiskey"
"whiskey_95",1,"none","neutral","","It did not change the instructor’s teaching ability,It was not relevant to course content","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Somewhat agree","It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,It does not impact teaching or learning","","Man","Asian or Asian American","Atheist","No",3,3,3,3,3,3,3,3,3,3,"man","asian","nonreligious","no",NA,"high","brief","appropriate","whiskey"
"whiskey_96",0,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","It empowers the LGBTQ+ community,It normalizes LGBTQ+ identities,It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom,Sharing an LGBTQ+ identity is the same as sharing other personal information,It does not impact teaching or learning","","Woman","White or European American","Christian - Catholic","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_man","white","christian","no","1","high","brief","appropriate","whiskey"
"whiskey_97",1,"very positive","positive","It made me more comfortable approaching the instructor,It helped to create an inclusive classroom environment","","",3,3,3,3,3,3,5,5,5,5,3,3,2,3,3,3,1,3,5,3,2,2,2,3,4,1,2,3,3,3,"Strongly agree","It helps students get to know their instructor,It is the instructor’s decision whether or not to reveal their LGBTQ+ identity,An instructor’s LGBTQ+ identity is an important part of who they are,It helps to build community and trust in the classroom","","Woman","White or European American","Jewish","No",3,3,5,3.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,2.33333333333333,2.33333333333333,3,"not_man","white","otherreligion","no","1","high","brief","appropriate","whiskey"
